Input_pH,Input_pe,U_initial,Carbonate,NaCl,Ca,Hfo_s,Hfo_w,Output_pH,Output_pe,U_ads,U_diss,HFO_gL,Ads_%,Kd_L_g,logKd,U_surface_total,Hfo_sOUO2+,(Hfo_sO)2UO2,(Hfo_sO)2UO2CO3-2,Hfo_wOUO2+,(Hfo_wO)2UO2,(Hfo_wO)2UO2CO3-2,UO2+2,UO2OH+,UO2(OH)2,UO2CO3,UO2(CO3)2-2,UO2(CO3)3-4,UO2Cl+,CaUO2(CO3)3-2,Ca2UO2(CO3)3,SI_Na2U2O7,SI_UO2CO3,SI_beta_UO2OH2,Dominant_aq_species,Dominant_surface_species
3.0,17.8,1.389495494373136e-06,0.0001930697728883,0.0039810717055349,0.0001,3.1622776601683795e-05,0.0012649110640673,3.0,17.601070871064987,1.7283510323410133e-07,1.216660391114802e-06,0.2593067681338071,12.438694758925797,0.5478336835712233,-0.261351268651272,1.7283510323410133e-07,1.0895006379088234e-07,5.9300873447458494e-08,3.5738237369164105e-32,3.823156252470277e-09,7.610097432902644e-10,1.4503147237364079e-34,1.2032722246011251e-06,6.765395682798424e-09,8.50650236563988e-13,3.9807458031284186e-11,7.087743128868526e-19,4.576990473660434e-28,6.568091505037066e-09,7.532143377700618e-27,6.205626934869411e-29,-21.29573701757551,-5.579564069230091,-999.999,UO2+2,Hfo_sOUO2+
3.0,17.8,1.389495494373136e-06,0.0001930697728883,0.2511886431509579,0.0001,3.1622776601683795e-05,0.0012649110640673,3.0,17.602886318729286,1.42414651794933e-07,1.2470808427485934e-06,0.2593067681338071,10.249378452226122,0.4403988864450094,-0.3561537878188124,1.42414651794933e-07,8.973772002238358e-08,4.890594287792142e-08,3.0942974277605903e-32,3.144972932867553e-09,6.260159617604572e-10,1.2525233380664558e-34,9.898250269271828e-07,5.518954900213518e-09,6.507997963172179e-13,3.2512547444134774e-11,6.426274468278291e-19,4.356720412733217e-28,2.4953743011283934e-07,2.888812501472029e-27,9.069245698832078e-30,-18.11514855726025,-5.643241149565018,-999.999,UO2+2,Hfo_sOUO2+
3.0,17.8,1.389495494373136e-06,0.0005179474679231,0.0039810717055349,0.001,0.001,0.04,3.0,17.601075417002303,1.1380630014491652e-06,2.51432492762742e-07,8.2,81.90476371156545,0.5519897980703663,-0.2580689488698739,1.1380630014491652e-06,7.160994714363709e-07,3.920047949404377e-07,6.340330566523488e-31,2.4985321576555043e-08,4.9734134958015244e-09,2.5437538892242612e-33,2.48671109149547e-07,1.3981235454350543e-09,1.757172052330062e-13,2.206959548151585e-11,1.0550338054958665e-18,1.828466035788729e-27,1.3402096090210247e-09,2.8831966309511403e-25,2.2751505795169707e-26,-22.675259565633688,-5.835554146495227,-999.999,UO2+2,Hfo_sOUO2+
3.0,17.8,1.389495494373136e-06,0.0005179474679231,0.0039810717055349,0.01,0.0001778279410038,0.0071131176401556,3.0,17.601108807157058,6.183798263730036e-07,7.711156679125706e-07,1.4581891162319167,44.50391015135912,0.5499483877452572,-0.2596780668134149,6.183798263730036e-07,3.894832158861113e-07,2.125517980117823e-07,3.4521258862661403e-31,1.3631433945729716e-08,2.713378529380406e-09,1.3935810287460786e-33,7.629265272412994e-07,4.288803548999701e-09,5.367070785427188e-13,6.770991814953543e-11,3.2638214962389317e-18,5.6799987457300644e-27,3.82628510972656e-09,7.097267970037495e-24,4.4195891437515656e-24,-21.75816086593565,-5.34689544290395,-999.999,UO2+2,Hfo_sOUO2+
3.0,17.8,1.389495494373136e-06,0.0013894954943731,0.001,0.0001,0.0001778279410038,0.0071131176401556,3.0,17.601053190396215,6.19551290718585e-07,7.699442035640916e-07,1.4581891162319167,44.58821876195378,0.5518285424455481,-0.2581958400909418,6.19551290718585e-07,3.902221348470554e-07,2.129531918491658e-07,9.2304903161881e-31,1.3657414081542183e-08,2.71854994082177e-09,3.7263009969798324e-33,7.64380592022813e-07,4.298078300015812e-09,5.408373542045943e-13,1.8200275160604055e-10,2.3291147506119454e-17,1.0817614555997354e-25,1.077800368466245e-09,1.9763200431073876e-24,1.808884062984744e-26,-22.86556678985293,-4.919749731286345,-999.999,UO2+2,Hfo_sOUO2+
3.0,17.8,1.389495494373136e-06,0.0013894954943731,0.0158489319246111,0.0,3.1622776601683795e-05,0.0012649110640673,3.0,17.601162625638825,1.7059901938049254e-07,1.2188964749685477e-06,0.2593067681338071,12.277767007618648,0.5397539845065993,-0.2678041429856871,1.7059901938049254e-07,1.0753731565260529e-07,5.853740364489661e-08,2.544950503193227e-31,3.773228545360591e-09,7.510715376300406e-10,1.0325882733134113e-33,1.1875582778541436e-06,6.6742232901130674e-09,8.365830430703615e-13,2.826593395961008e-10,3.6403798322301345e-17,1.6958701029620343e-25,2.435003557727e-08,0.0,0.0,-20.1554398800256,-4.727099184524684,-999.999,UO2+2,Hfo_sOUO2+
3.0,17.8,1.389495494373136e-06,0.0013894954943731,0.0630957344480193,0.01,0.001,0.04,3.0,17.601547350999557,1.12466213773651e-06,2.648333564839635e-07,8.2,80.94032274958154,0.5178876296289545,-0.2857644625060422,1.12466213773651e-06,7.076633104047092e-07,3.8739355068286324e-07,1.7081698849856918e-30,2.4690540317701675e-08,4.914736331235931e-09,6.852971065802389e-33,2.457372407312499e-07,1.3786287391889027e-09,1.6987186368474198e-13,5.841809973550952e-11,7.74869071890378e-18,3.661061306873547e-26,1.7613401269387774e-08,3.3635393299906903e-23,1.5194408309541676e-23,-20.425668709269765,-5.405150347853917,-999.999,UO2+2,Hfo_sOUO2+
3.0,17.8,1.389495494373136e-06,0.0037275937203149,0.0158489319246111,0.001,0.0001778279410038,0.0071131176401556,3.0,17.60117495318276,6.130437213005613e-07,7.764517729795981e-07,1.4581891162319167,44.11987831433256,0.5414559250179095,-0.2664368895475417,6.130437213005613e-07,3.861174380219399e-07,2.1072335934151787e-07,2.4587370549895647e-30,1.351310006522462e-08,2.6898238718790204e-09,9.924833936324056e-33,7.5630357791578e-07,4.2502776445005575e-09,5.324780578316903e-13,4.829018062629013e-10,1.6699173057839236e-16,2.087826332030401e-24,1.539812663318857e-08,2.757120792925997e-22,1.8171069354936128e-23,-20.55284258784281,-4.494304439800692,-999.999,UO2+2,Hfo_sOUO2+
3.0,17.8,1.389495494373136e-06,0.01,0.0039810717055349,0.0001,1e-06,4e-05,3.0,17.601107083700498,6.195899811456278e-09,1.383299594563086e-06,0.0081999999999999,0.4459100325655628,0.5462284099209382,-0.2626257154906357,6.195899811456278e-09,3.906905300003169e-09,2.1244491733490846e-09,6.6302815135035e-32,1.3722945425174279e-10,2.7315883852281137e-11,2.6958820098963382e-34,1.3658072948540844e-06,7.677968265275447e-09,9.652314162076864e-13,2.3399323542868115e-09,2.157549032804409e-15,7.215165503754133e-23,7.455570231660164e-09,1.1872402621244159e-21,9.780457856009637e-24,-21.185923934453857,-3.810324948837444,-999.999,UO2+2,Hfo_sOUO2+
3.0,17.8,7.196856730011529e-06,1e-05,0.2511886431509579,0.001,5.623413251903491e-06,0.0002249365300761,3.0,17.602888900022723,1.3840404425536638e-07,7.058452685675724e-06,0.0461119886656086,1.923117958958517,0.4252314921600704,-0.3713745796029212,1.3840404425536638e-07,8.794647512905063e-08,4.666147440175101e-08,1.5297244409663608e-33,3.165919498446414e-09,6.301752261182979e-10,6.53305138460891e-36,5.603358668741781e-06,3.124220476606483e-08,3.68258205394054e-12,9.53280427603876e-12,9.766926483032391e-21,3.430936395258925e-31,1.4113776337384256e-06,2.270765385729193e-29,7.11294367682829e-31,-16.609866000525955,-6.1758968294445005,-999.999,UO2+2,Hfo_sOUO2+
3.0,17.8,7.196856730011529e-06,2.6826957952797277e-05,0.0039810717055349,0.001,1e-06,4e-05,3.0,17.601073634914687,3.079363437508512e-08,7.166063095614013e-06,0.0081999999999999,0.427876162195545,0.5240424505266674,-0.2806335311789606,3.079363437508512e-08,1.9617648624184062e-08,1.0322138456897576e-08,8.647298864193912e-34,7.121039731116198e-10,1.4174332089187223e-10,3.7550298396049474e-36,7.08751885358771e-06,3.9849053415772186e-08,5.00828314369311e-12,3.2580076370562255e-11,8.067069620288255e-20,7.241467633798409e-30,3.8208794245126824e-08,1.1415116712636431e-27,9.00494781765779e-29,-19.76558386719221,-5.666394983913005,-999.999,UO2+2,Hfo_sOUO2+
3.0,17.8,7.196856730011529e-06,2.6826957952797277e-05,0.2511886431509579,0.01,1e-06,4e-05,3.0,17.602921439135955,2.5031764620951658e-08,7.171824965376118e-06,0.0081999999999999,0.347815241570212,0.4256453882804964,-0.3709520676755393,2.5031764620951658e-08,1.5908784364119705e-08,8.43591111987219e-09,7.447730773798737e-34,5.730114398631975e-10,1.1405769709656451e-10,3.184319030162421e-36,5.703113298407062e-06,3.1793634208640907e-08,3.732048806843439e-12,2.6024532733739576e-11,7.209347286019894e-20,6.820055680582165e-30,1.424456549356996e-06,4.43501215392941e-27,1.3595045825580213e-27,-16.599329385382703,-5.737996026953359,-999.999,UO2+2,Hfo_sOUO2+
3.0,17.8,7.196856730011529e-06,7.196856730011514e-05,0.0158489319246111,0.001,0.001,0.04,3.0,17.601161426175683,5.869989998786065e-06,1.3268667270049364e-06,8.2,81.56324655328606,0.5395059083983544,-0.2680037947794922,5.869989998786065e-06,3.700893029474469e-06,2.013295390808809e-06,4.535736809492004e-31,1.2993722539443926e-07,2.5864353108347534e-08,1.8426462504237883e-33,1.293229402935321e-06,7.268148131016503e-09,9.106166133757269e-13,1.5943347670649104e-11,1.064525978056124e-19,2.569783943021022e-29,2.631827303810701e-08,3.393745832703296e-27,2.236792076583434e-28,-20.08679162716714,-5.975584082819097,-999.999,UO2+2,Hfo_sOUO2+
3.0,17.8,7.196856730011529e-06,7.196856730011514e-05,0.0158489319246111,0.01,0.0001778279410038,0.0071131176401556,3.0,17.60119468130408,3.1340444806334493e-06,4.062812247116167e-06,1.4581891162319167,43.54740685005173,0.5290108148958463,-0.2765354493228902,3.1340444806334493e-06,1.9856817549417185e-06,1.0634519181843272e-06,2.405763043055746e-31,7.081502007104953e-08,1.4095787436353689e-08,1.0083802523800524e-33,3.963432226793333e-06,2.227168758268675e-08,2.778453977209698e-12,4.886240267686416e-11,3.289587301503452e-19,7.974003218395356e-29,7.686512304741557e-08,9.10211353368038e-26,5.1638840494787535e-26,-19.15064466413068,-5.48739357358278,-999.999,UO2+2,Hfo_sOUO2+
3.0,17.8,7.196856730011529e-06,0.0001930697728883,0.0158489319246111,0.0,0.0001778279410038,0.0071131176401556,3.0,17.601158202175874,3.132131174909522e-06,4.0647255528351344e-06,1.4581891162319167,43.520821553224174,0.528439000092592,-0.2770051378781469,3.132131174909522e-06,1.984460601752535e-06,1.0628132036926323e-06,6.420501454968891e-31,7.077045301367873e-08,1.4086916450675765e-08,2.6910882895289778e-33,3.960937827043699e-06,2.22614102571868e-08,2.7904196143796148e-12,1.3100028120880671e-10,2.3443477891923016e-18,1.517518688675801e-27,8.119456371921751e-08,0.0,0.0,-19.109135491040234,-5.061089966890656,-999.999,UO2+2,Hfo_sOUO2+
3.0,17.8,7.196856730011529e-06,0.0001930697728883,0.0158489319246111,0.01,0.001,0.04,3.0,17.601195105113277,5.870982949265679e-06,1.325873776505997e-06,8.2,81.57704355546166,0.5400012754494773,-0.2676052143992245,5.870982949265679e-06,3.7015206024424977e-06,2.013634143708112e-06,1.2220404774647934e-30,1.299594301171972e-07,2.5868772997871656e-08,4.964561036180714e-33,1.2934504014302317e-06,7.268262801626204e-09,9.067353994513368e-13,4.2778338420781766e-11,7.72609117914332e-19,5.024176105848532e-28,2.5079232655535424e-08,5.7352293584742065e-25,3.253912232901666e-25,-20.123278610097515,-5.545145195455287,-999.999,UO2+2,Hfo_sOUO2+
3.0,17.8,7.196856730011529e-06,0.0001930697728883,0.0630957344480193,0.0,5.623413251903491e-06,0.0002249365300761,3.0,17.6015063349262,1.5992820152160873e-07,7.036928528380214e-06,0.0461119886656086,2.222195154374742,0.4928650935152711,-0.3072719390587468,1.5992820152160873e-07,1.0178558228913533e-07,5.37264979371798e-08,3.2769934875866546e-32,3.683019784924182e-09,7.331015103694038e-10,1.414005698729229e-34,6.518595049425897e-06,3.657736236434736e-08,4.528382230504543e-12,2.15334372148597e-10,3.933037556262259e-18,2.5704853851693087e-27,4.798998623841121e-07,0.0,0.0,-17.559635681201463,-4.840558952025781,-999.999,UO2+2,Hfo_sOUO2+
3.0,17.8,7.196856730011529e-06,0.0005179474679231,0.0039810717055349,0.001,3.1622776601683795e-05,0.0012649110640673,3.0,17.601075440944474,8.655026588801239e-07,6.331354070485638e-06,0.2593067681338071,12.026120448819016,0.5271788187153907,-0.2780420473894306,8.655026588801239e-07,5.506002175048273e-07,2.9104821899236024e-07,4.707455805070809e-31,1.9894281417451052e-08,3.959940965485258e-09,2.0253963216442678e-33,6.261491791124448e-06,3.520448421783003e-08,4.424512733242046e-12,5.557076994822684e-10,2.656564876072629e-17,4.604068024718626e-26,3.374661366737413e-08,7.25796044123617e-24,5.7257812901226105e-25,-19.873216914806115,-4.434500879074447,-999.999,UO2+2,Hfo_sOUO2+
3.0,17.8,7.196856730011529e-06,0.0005179474679231,0.0158489319246111,0.01,0.0001778279410038,0.0071131176401556,3.0,17.601196328792124,3.133914970683741e-06,4.0629417570359255e-06,1.4581891162319167,43.54560731513577,0.528972092274804,-0.2765672400456647,3.133914970683741e-06,1.985599095833098e-06,1.06340868457941e-06,1.731309716186933e-30,7.081200331439225e-08,1.4095186956841244e-08,7.256804182245408e-33,3.963263380187015e-06,2.2270569817481565e-08,2.7782933958258287e-12,3.5163806452259157e-10,1.7037350641657862e-17,2.972190386719418e-26,7.68618374895898e-08,3.3926702551370484e-23,1.924753243247455e-23,-19.15069188405548,-4.630272501947108,-999.999,UO2+2,Hfo_sOUO2+
3.0,17.8,7.196856730011529e-06,0.0013894954943731,0.0158489319246111,0.0,5.623413251903491e-06,0.0002249365300761,3.0,17.601162646800528,1.6761020464959298e-07,7.029246525237855e-06,0.0461119886656086,2.3289362417156867,0.5171039188676885,-0.2864221709183899,1.6761020464959298e-07,1.0673533999584353e-07,5.6235455586632086e-08,2.444875930309293e-31,3.869241247067318e-09,7.701678200500582e-10,1.0588439892294812e-33,6.848197268863644e-06,3.8487705492223553e-08,4.824242917639516e-12,1.6299874397608466e-09,2.0992756883037527e-16,9.779487215992803e-25,1.4041083091530665e-07,0.0,0.0,-18.633629383995533,-3.9661771308208777,-999.999,UO2+2,Hfo_sOUO2+
3.0,17.8,7.196856730011529e-06,0.0037275937203149,0.0630957344480193,0.0,1e-06,4e-05,3.0,17.601519412063542,2.8927972008233144e-08,7.167928757987813e-06,0.0081999999999999,0.4019528676679215,0.4921646940878642,-0.3078895440521021,2.8927972008233144e-08,1.8414814387904466e-08,9.713677243436648e-09,1.1438233983711583e-31,6.66762086178933e-10,1.3271829071309283e-10,4.9420380751676325e-34,6.636223846016514e-06,3.723516261061692e-08,4.609540902853645e-12,4.232222816913675e-09,1.4923532692925228e-15,1.8829853824474317e-23,4.885601916560974e-07,0.0,0.0,-17.54418276371838,-3.547103665956734,-999.999,UO2+2,Hfo_sOUO2+
3.0,17.8,7.196856730011529e-06,0.0037275937203149,0.2511886431509579,1e-05,0.001,0.04,3.0,17.602899126654744,5.633138379181878e-06,1.5637183472099554e-06,8.2,78.2722039705361,0.4393170267829205,-0.3572219642863147,5.633138379181878e-06,3.5512109546767096e-06,1.9324740765622907e-06,2.3603979648706045e-29,1.2464284988412274e-07,2.48104980587549e-08,9.583122448850106e-32,1.2405357125643577e-06,6.916431341744866e-09,8.15576310127546e-13,7.866663247656708e-10,3.001596987665003e-16,3.928474474579116e-24,3.1276064026103173e-07,2.6053248685215402e-24,8.181059809832076e-28,-17.91907571521101,-4.259519173941783,-999.999,UO2+2,Hfo_sOUO2+
3.0,17.8,3.727593720314938e-05,1e-05,0.001,1e-05,0.001,0.04,3.0,17.601047630571678,3.0267069220008004e-05,7.008867863606218e-06,8.2,81.19733933195593,0.5266336980906992,-0.27849135482622,3.0267069220008004e-05,1.9277973660465603e-05,1.015062842230919e-05,3.166414118180297e-31,6.992769544410116e-07,1.3919018279219925e-07,1.3730406286643857e-33,6.959849375155241e-06,3.913592758419841e-08,4.924906941650696e-12,1.1926725663743172e-11,1.0983718831641755e-20,3.671336484324762e-31,9.439584059709624e-09,6.770954752883505e-31,6.256367322617032e-34,-20.944809071287168,-6.103325376128218,-999.999,UO2+2,Hfo_sOUO2+
3.0,17.8,3.727593720314938e-05,2.6826957952797277e-05,0.001,0.001,5.623413251903491e-06,0.0002249365300761,3.0,17.601051675103612,7.386043005932722e-07,3.653733289954394e-05,0.0461119886656086,1.981450651577095,0.438390503188993,-0.3581388625010802,7.386043005932722e-07,4.901396733555726e-07,2.2389494654421986e-07,1.8745311972885076e-32,2.0491327895996487e-08,4.0783527974833255e-09,1.0797747635575395e-34,3.627149256010268e-05,2.039544234834153e-07,2.565314724242151e-11,1.6674531144772214e-10,4.1234638317975603e-19,3.6992234958429827e-29,5.013018305002773e-08,6.29175669844299e-27,5.358868404601731e-28,-19.529451192976826,-4.957586191696823,-999.999,UO2+2,Hfo_sOUO2+
3.0,17.8,3.727593720314938e-05,2.6826957952797277e-05,0.2511886431509579,0.01,3.1622776601683795e-05,0.0012649110640673,3.0,17.60292150444905,3.262189874232822e-06,3.401374731854042e-05,0.2593067681338071,8.751463059008493,0.3698630118475249,-0.4319590981350429,3.262189874232822e-06,2.1406321878702928e-06,1.018536115935445e-06,8.992300130062948e-32,8.592042579451465e-08,1.710114463256992e-08,4.774408125235405e-34,2.704442014642863e-05,1.5076680015098884e-07,1.769736588241836e-11,1.2340902004601672e-10,3.41874253434014e-19,3.234154447087004e-29,6.754469567427338e-06,2.1030560848793614e-26,6.4463788118656074e-27,-15.247408255530477,-5.062027965223015,-999.999,UO2+2,Hfo_sOUO2+
3.0,17.8,3.727593720314938e-05,7.196856730011514e-05,0.0630957344480193,0.01,0.001,0.04,3.0,17.60154235984723,2.987815360865667e-05,7.397783484582697e-06,8.2,80.15399705666505,0.4925363491567381,-0.3075617130736444,2.987815360865667e-05,1.9027187463793308e-05,1.0023840627958207e-05,2.289324852527493e-30,6.898180679638541e-07,1.3730744894129708e-07,9.916704409234552e-33,6.865703538858814e-06,3.8518678518858514e-08,4.7463096570926816e-12,8.453891580865629e-11,5.808066582500853e-19,1.421362509958428e-28,4.918043475436354e-07,1.305892627342014e-25,5.899408111876104e-26,-17.533201879952404,-5.244641683480266,-999.999,UO2+2,Hfo_sOUO2+
3.0,17.8,3.727593720314938e-05,7.196856730011514e-05,1.0,0.0001,0.001,0.04,3.0,17.608342973176985,2.6081828967893685e-05,1.119410818295506e-05,8.2,69.96961290537338,0.2841415142464236,-0.5464653094273895,2.6081828967893685e-05,1.65833918832743e-05,8.781221359927429e-06,2.359206124877009e-30,5.981535961163886e-07,1.1906212857556861e-07,1.0115435948505064e-32,5.95335536749164e-06,3.2370314063285616e-08,3.169241192848189e-12,7.069619540772854e-11,6.969212887383397e-19,2.0062945478864131e-28,5.08135826991974e-06,8.990338649534714e-28,1.6239800229054147e-30,-15.492814654954064,-5.23602723086959,-999.999,UO2+2,Hfo_sOUO2+
3.0,17.8,3.727593720314938e-05,0.0005179474679231,1.0,0.0,0.001,0.04,3.0,17.60834433045675,2.608144381282913e-05,1.1194493337342196e-05,8.2,69.96857965150116,0.284127542333994,-0.5464866652425646,2.608144381282913e-05,1.6583144335720954e-05,8.78109483006986e-06,1.6977856160684829e-29,5.98144357387884e-07,1.1906028965043153e-07,7.279492741683523e-32,5.953263413653213e-06,3.2369611753566034e-08,3.16928380506968e-12,5.087805863240639e-10,3.609304012429942e-17,7.47752109469008e-26,5.081389263785209e-06,0.0,0.0,-15.492834977330352,-4.378910718254488,-999.999,UO2+2,Hfo_sOUO2+
3.0,17.8,3.727593720314938e-05,0.0005179474679231,1.0,0.01,0.0001778279410038,0.0071131176401556,3.0,17.608378935352057,1.0482077852769892e-05,2.679385932891452e-05,1.4581891162319167,28.12022618142054,0.2682861514937105,-0.5714017443429196,1.0482077852769892e-05,6.755881096426716e-06,3.420633852998621e-06,6.63845642250676e-30,2.548388561832625e-07,5.0724047161292275e-08,3.112966283661325e-32,1.4263542807467404e-05,7.754264151778268e-08,7.559497459031996e-12,1.218504343682669e-09,8.712613491287323e-17,1.8117946275557927e-25,1.2148906394636072e-05,8.096574818075456e-23,1.452555890616423e-23,-14.734222674486048,-3.997812070923075,-999.999,UO2+2,Hfo_sOUO2+
3.0,17.8,3.727593720314938e-05,0.0013894954943731,0.001,1e-05,0.001,0.04,3.0,17.601052723399807,3.0265747331445137e-05,7.010189747006951e-06,8.2,81.1937931070665,0.5265113969409422,-0.2785922235763272,3.0265747331445137e-05,1.927712112555858e-05,1.015019764367129e-05,4.3994286189172433e-29,6.992447829588944e-07,1.3918377925636974e-07,1.9077014134211184e-31,6.959529168022998e-06,3.9133209212304667e-08,4.924449010608872e-12,1.657098068074253e-09,2.1204274261311362e-16,9.847935367178583e-25,9.43927647497003e-09,1.816190988223781e-24,1.6781254278173143e-27,-20.94488386489992,-3.9604983638961073,-999.999,UO2+2,Hfo_sOUO2+
3.0,17.8,3.727593720314938e-05,0.0013894954943731,0.0158489319246111,0.0,0.001,0.04,3.0,17.601162498692513,3.015923872760618e-05,7.116698354070415e-06,8.2,80.90806292338661,0.5168064964123961,-0.2866720357669912,3.015923872760618e-05,1.9208432818238247e-05,1.0115484874175552e-05,4.3977599924417466e-29,6.966531121354875e-07,1.3866792305689522e-07,1.9064298521856154e-31,6.933733840338954e-06,3.896845805529733e-08,4.884528556101193e-12,1.6503473585689726e-09,2.1254789334292034e-16,9.901514410974742e-25,1.4181378293018906e-07,0.0,0.0,-18.62278612098127,-3.960788014217325,-999.999,UO2+2,Hfo_sOUO2+
3.0,17.8,3.727593720314938e-05,0.0013894954943731,0.0158489319246111,0.0001,3.1622776601683795e-05,0.0012649110640673,3.0,17.601163094899203,3.80900645264859e-06,3.346693073474163e-05,0.2593067681338071,10.218405594713722,0.4389165644066057,-0.3576180288733269,3.80900645264859e-06,2.516779118315792e-06,1.1680509413482403e-06,5.0784525823569594e-30,1.035639726136344e-07,2.061242037092395e-08,2.8339919281160073e-32,3.259856064524411e-05,1.8320751626789537e-07,2.2962791301647947e-11,7.758978921009364e-09,9.99396123949196e-16,4.65593896813882e-24,6.675555959947422e-07,6.266953195026659e-23,4.211551860022303e-25,-17.279084965425135,-3.288531957287181,-999.999,UO2+2,Hfo_sOUO2+
